id;day_date;full_date;day_number;day_name;day_name_short;is_week_day;month_number;month_name;month_name_short;trimester_number;trimester_name;semester_number;semester_name;year
19980607;07/06/1998;domingo, 7 de junho de 1998;7;domingo;dom;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980608;08/06/1998;segunda-feira, 8 de junho de 1998;8;segunda-feira;seg;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980609;09/06/1998;terça-feira, 9 de junho de 1998;9;terça-feira;ter;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980610;10/06/1998;quarta-feira, 10 de junho de 1998;10;quarta-feira;qua;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980611;11/06/1998;quinta-feira, 11 de junho de 1998;11;quinta-feira;qui;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980612;12/06/1998;sexta-feira, 12 de junho de 1998;12;sexta-feira;sex;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980613;13/06/1998;sábado, 13 de junho de 1998;13;sábado;sab;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980614;14/06/1998;domingo, 14 de junho de 1998;14;domingo;dom;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980615;15/06/1998;segunda-feira, 15 de junho de 1998;15;segunda-feira;seg;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980616;16/06/1998;terça-feira, 16 de junho de 1998;16;terça-feira;ter;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980617;17/06/1998;quarta-feira, 17 de junho de 1998;17;quarta-feira;qua;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980618;18/06/1998;quinta-feira, 18 de junho de 1998;18;quinta-feira;qui;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980619;19/06/1998;sexta-feira, 19 de junho de 1998;19;sexta-feira;sex;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980620;20/06/1998;sábado, 20 de junho de 1998;20;sábado;sab;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980621;21/06/1998;domingo, 21 de junho de 1998;21;domingo;dom;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980622;22/06/1998;segunda-feira, 22 de junho de 1998;22;segunda-feira;seg;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980623;23/06/1998;terça-feira, 23 de junho de 1998;23;terça-feira;ter;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980624;24/06/1998;quarta-feira, 24 de junho de 1998;24;quarta-feira;qua;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980625;25/06/1998;quinta-feira, 25 de junho de 1998;25;quinta-feira;qui;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980626;26/06/1998;sexta-feira, 26 de junho de 1998;26;sexta-feira;sex;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980627;27/06/1998;sábado, 27 de junho de 1998;27;sábado;sab;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980628;28/06/1998;domingo, 28 de junho de 1998;28;domingo;dom;não;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980629;29/06/1998;segunda-feira, 29 de junho de 1998;29;segunda-feira;seg;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980630;30/06/1998;terça-feira, 30 de junho de 1998;30;terça-feira;ter;sim;6;junho;jun;2;2º Trimestre;1;1º Semestre;1998
19980701;01/07/1998;quarta-feira, 1 de julho de 1998;1;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980702;02/07/1998;quinta-feira, 2 de julho de 1998;2;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980703;03/07/1998;sexta-feira, 3 de julho de 1998;3;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980704;04/07/1998;sábado, 4 de julho de 1998;4;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980705;05/07/1998;domingo, 5 de julho de 1998;5;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980706;06/07/1998;segunda-feira, 6 de julho de 1998;6;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980707;07/07/1998;terça-feira, 7 de julho de 1998;7;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980708;08/07/1998;quarta-feira, 8 de julho de 1998;8;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980709;09/07/1998;quinta-feira, 9 de julho de 1998;9;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980710;10/07/1998;sexta-feira, 10 de julho de 1998;10;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980711;11/07/1998;sábado, 11 de julho de 1998;11;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980712;12/07/1998;domingo, 12 de julho de 1998;12;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980713;13/07/1998;segunda-feira, 13 de julho de 1998;13;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980714;14/07/1998;terça-feira, 14 de julho de 1998;14;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980715;15/07/1998;quarta-feira, 15 de julho de 1998;15;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980716;16/07/1998;quinta-feira, 16 de julho de 1998;16;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980717;17/07/1998;sexta-feira, 17 de julho de 1998;17;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980718;18/07/1998;sábado, 18 de julho de 1998;18;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980719;19/07/1998;domingo, 19 de julho de 1998;19;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980720;20/07/1998;segunda-feira, 20 de julho de 1998;20;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980721;21/07/1998;terça-feira, 21 de julho de 1998;21;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980722;22/07/1998;quarta-feira, 22 de julho de 1998;22;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980723;23/07/1998;quinta-feira, 23 de julho de 1998;23;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980724;24/07/1998;sexta-feira, 24 de julho de 1998;24;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980725;25/07/1998;sábado, 25 de julho de 1998;25;sábado;sab;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980726;26/07/1998;domingo, 26 de julho de 1998;26;domingo;dom;não;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980727;27/07/1998;segunda-feira, 27 de julho de 1998;27;segunda-feira;seg;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980728;28/07/1998;terça-feira, 28 de julho de 1998;28;terça-feira;ter;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980729;29/07/1998;quarta-feira, 29 de julho de 1998;29;quarta-feira;qua;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980730;30/07/1998;quinta-feira, 30 de julho de 1998;30;quinta-feira;qui;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980731;31/07/1998;sexta-feira, 31 de julho de 1998;31;sexta-feira;sex;sim;7;julho;jul;3;3º Trimestre;2;2º Semestre;1998
19980801;01/08/1998;sábado, 1 de agosto de 1998;1;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980802;02/08/1998;domingo, 2 de agosto de 1998;2;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980803;03/08/1998;segunda-feira, 3 de agosto de 1998;3;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980804;04/08/1998;terça-feira, 4 de agosto de 1998;4;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980805;05/08/1998;quarta-feira, 5 de agosto de 1998;5;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980806;06/08/1998;quinta-feira, 6 de agosto de 1998;6;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980807;07/08/1998;sexta-feira, 7 de agosto de 1998;7;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980808;08/08/1998;sábado, 8 de agosto de 1998;8;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980809;09/08/1998;domingo, 9 de agosto de 1998;9;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980810;10/08/1998;segunda-feira, 10 de agosto de 1998;10;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980811;11/08/1998;terça-feira, 11 de agosto de 1998;11;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980812;12/08/1998;quarta-feira, 12 de agosto de 1998;12;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980813;13/08/1998;quinta-feira, 13 de agosto de 1998;13;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980814;14/08/1998;sexta-feira, 14 de agosto de 1998;14;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980815;15/08/1998;sábado, 15 de agosto de 1998;15;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980816;16/08/1998;domingo, 16 de agosto de 1998;16;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980817;17/08/1998;segunda-feira, 17 de agosto de 1998;17;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980818;18/08/1998;terça-feira, 18 de agosto de 1998;18;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980819;19/08/1998;quarta-feira, 19 de agosto de 1998;19;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980820;20/08/1998;quinta-feira, 20 de agosto de 1998;20;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980821;21/08/1998;sexta-feira, 21 de agosto de 1998;21;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980822;22/08/1998;sábado, 22 de agosto de 1998;22;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980823;23/08/1998;domingo, 23 de agosto de 1998;23;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980824;24/08/1998;segunda-feira, 24 de agosto de 1998;24;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980825;25/08/1998;terça-feira, 25 de agosto de 1998;25;terça-feira;ter;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980826;26/08/1998;quarta-feira, 26 de agosto de 1998;26;quarta-feira;qua;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980827;27/08/1998;quinta-feira, 27 de agosto de 1998;27;quinta-feira;qui;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980828;28/08/1998;sexta-feira, 28 de agosto de 1998;28;sexta-feira;sex;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980829;29/08/1998;sábado, 29 de agosto de 1998;29;sábado;sab;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980830;30/08/1998;domingo, 30 de agosto de 1998;30;domingo;dom;não;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980831;31/08/1998;segunda-feira, 31 de agosto de 1998;31;segunda-feira;seg;sim;8;agosto;ago;3;3º Trimestre;2;2º Semestre;1998
19980901;01/09/1998;terça-feira, 1 de setembro de 1998;1;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980902;02/09/1998;quarta-feira, 2 de setembro de 1998;2;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980903;03/09/1998;quinta-feira, 3 de setembro de 1998;3;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980904;04/09/1998;sexta-feira, 4 de setembro de 1998;4;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980905;05/09/1998;sábado, 5 de setembro de 1998;5;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980906;06/09/1998;domingo, 6 de setembro de 1998;6;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980907;07/09/1998;segunda-feira, 7 de setembro de 1998;7;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980908;08/09/1998;terça-feira, 8 de setembro de 1998;8;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980909;09/09/1998;quarta-feira, 9 de setembro de 1998;9;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980910;10/09/1998;quinta-feira, 10 de setembro de 1998;10;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980911;11/09/1998;sexta-feira, 11 de setembro de 1998;11;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980912;12/09/1998;sábado, 12 de setembro de 1998;12;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980913;13/09/1998;domingo, 13 de setembro de 1998;13;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980914;14/09/1998;segunda-feira, 14 de setembro de 1998;14;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980915;15/09/1998;terça-feira, 15 de setembro de 1998;15;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980916;16/09/1998;quarta-feira, 16 de setembro de 1998;16;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980917;17/09/1998;quinta-feira, 17 de setembro de 1998;17;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980918;18/09/1998;sexta-feira, 18 de setembro de 1998;18;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980919;19/09/1998;sábado, 19 de setembro de 1998;19;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980920;20/09/1998;domingo, 20 de setembro de 1998;20;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980921;21/09/1998;segunda-feira, 21 de setembro de 1998;21;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980922;22/09/1998;terça-feira, 22 de setembro de 1998;22;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980923;23/09/1998;quarta-feira, 23 de setembro de 1998;23;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980924;24/09/1998;quinta-feira, 24 de setembro de 1998;24;quinta-feira;qui;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980925;25/09/1998;sexta-feira, 25 de setembro de 1998;25;sexta-feira;sex;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980926;26/09/1998;sábado, 26 de setembro de 1998;26;sábado;sab;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980927;27/09/1998;domingo, 27 de setembro de 1998;27;domingo;dom;não;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980928;28/09/1998;segunda-feira, 28 de setembro de 1998;28;segunda-feira;seg;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980929;29/09/1998;terça-feira, 29 de setembro de 1998;29;terça-feira;ter;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19980930;30/09/1998;quarta-feira, 30 de setembro de 1998;30;quarta-feira;qua;sim;9;setembro;set;3;3º Trimestre;2;2º Semestre;1998
19981001;01/10/1998;quinta-feira, 1 de outubro de 1998;1;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981002;02/10/1998;sexta-feira, 2 de outubro de 1998;2;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981003;03/10/1998;sábado, 3 de outubro de 1998;3;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981004;04/10/1998;domingo, 4 de outubro de 1998;4;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981005;05/10/1998;segunda-feira, 5 de outubro de 1998;5;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981006;06/10/1998;terça-feira, 6 de outubro de 1998;6;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981007;07/10/1998;quarta-feira, 7 de outubro de 1998;7;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981008;08/10/1998;quinta-feira, 8 de outubro de 1998;8;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981009;09/10/1998;sexta-feira, 9 de outubro de 1998;9;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981010;10/10/1998;sábado, 10 de outubro de 1998;10;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981011;11/10/1998;domingo, 11 de outubro de 1998;11;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981012;12/10/1998;segunda-feira, 12 de outubro de 1998;12;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981013;13/10/1998;terça-feira, 13 de outubro de 1998;13;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981014;14/10/1998;quarta-feira, 14 de outubro de 1998;14;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981015;15/10/1998;quinta-feira, 15 de outubro de 1998;15;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981016;16/10/1998;sexta-feira, 16 de outubro de 1998;16;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981017;17/10/1998;sábado, 17 de outubro de 1998;17;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981018;18/10/1998;domingo, 18 de outubro de 1998;18;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981019;19/10/1998;segunda-feira, 19 de outubro de 1998;19;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981020;20/10/1998;terça-feira, 20 de outubro de 1998;20;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981021;21/10/1998;quarta-feira, 21 de outubro de 1998;21;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981022;22/10/1998;quinta-feira, 22 de outubro de 1998;22;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981023;23/10/1998;sexta-feira, 23 de outubro de 1998;23;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981024;24/10/1998;sábado, 24 de outubro de 1998;24;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981025;25/10/1998;domingo, 25 de outubro de 1998;25;domingo;dom;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981026;26/10/1998;segunda-feira, 26 de outubro de 1998;26;segunda-feira;seg;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981027;27/10/1998;terça-feira, 27 de outubro de 1998;27;terça-feira;ter;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981028;28/10/1998;quarta-feira, 28 de outubro de 1998;28;quarta-feira;qua;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981029;29/10/1998;quinta-feira, 29 de outubro de 1998;29;quinta-feira;qui;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981030;30/10/1998;sexta-feira, 30 de outubro de 1998;30;sexta-feira;sex;sim;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981031;31/10/1998;sábado, 31 de outubro de 1998;31;sábado;sab;não;10;outubro;out;4;4º Trimestre;2;2º Semestre;1998
19981101;01/11/1998;domingo, 1 de novembro de 1998;1;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981102;02/11/1998;segunda-feira, 2 de novembro de 1998;2;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981103;03/11/1998;terça-feira, 3 de novembro de 1998;3;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981104;04/11/1998;quarta-feira, 4 de novembro de 1998;4;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981105;05/11/1998;quinta-feira, 5 de novembro de 1998;5;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981106;06/11/1998;sexta-feira, 6 de novembro de 1998;6;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981107;07/11/1998;sábado, 7 de novembro de 1998;7;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981108;08/11/1998;domingo, 8 de novembro de 1998;8;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981109;09/11/1998;segunda-feira, 9 de novembro de 1998;9;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981110;10/11/1998;terça-feira, 10 de novembro de 1998;10;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981111;11/11/1998;quarta-feira, 11 de novembro de 1998;11;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981112;12/11/1998;quinta-feira, 12 de novembro de 1998;12;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981113;13/11/1998;sexta-feira, 13 de novembro de 1998;13;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981114;14/11/1998;sábado, 14 de novembro de 1998;14;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981115;15/11/1998;domingo, 15 de novembro de 1998;15;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981116;16/11/1998;segunda-feira, 16 de novembro de 1998;16;segunda-feira;seg;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981117;17/11/1998;terça-feira, 17 de novembro de 1998;17;terça-feira;ter;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981118;18/11/1998;quarta-feira, 18 de novembro de 1998;18;quarta-feira;qua;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981119;19/11/1998;quinta-feira, 19 de novembro de 1998;19;quinta-feira;qui;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981120;20/11/1998;sexta-feira, 20 de novembro de 1998;20;sexta-feira;sex;sim;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981121;21/11/1998;sábado, 21 de novembro de 1998;21;sábado;sab;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
19981122;22/11/1998;domingo, 22 de novembro de 1998;22;domingo;dom;não;11;novembro;nov;4;4º Trimestre;2;2º Semestre;1998
